,Item,Stream_Flow,Stream_LCA,GREET1 sheet,Coproduct allocation method,GREET classification of coproduct,GREET row names_level1,values_level1,Unit,notes,Feedstock,Fuel,Combustion,Year
3042,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     VOC from bulk terminal,0.0,g/ton,,,,,2021
3043,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     VOC from ref. Station,0.0,g/ton,,,,,2021
3044,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",Biogenic CH4,0.0,g/ton,,,,,2021
3045,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT","Urban emissions: grams/mmBtu of fuel throughput, except as noted",,,,,,,2021
3046,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     VOC,1.5200232154274893,g/ton,,,,,2021
3047,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     CO,5.2347615333754245,g/ton,,,,,2021
3048,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     NOx,7.203079572249132,g/ton,,,,,2021
3049,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     PM10,0.8059256131863644,g/ton,,,,,2021
3050,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     PM2.5,0.6245902025875408,g/ton,,,,,2021
3051,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     SOx,5.125698454247898,g/ton,,,,,2021
3052,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     BC,0.04430912294098413,g/ton,,,,,2021
3053,Feedstock,Logging Residues,Logging Residues,Pyrolysis_IDL,feedstock processing,"Logging Residues for IDL, 2020 SOT and 2021 SOT",     OC,0.13981780077090053,g/ton,,,,,2021
3054,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",    Total energy,984244.6242027613,mmBtu/ton,,,,,2021
3055,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",    Fossil fuels,867486.3963901582,mmBtu/ton,,,,,2021
3056,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",    Coal,198543.93835530337,mmBtu/ton,,,,,2021
3057,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",    Natural gas,283970.277832711,mmBtu/ton,,,,,2021
3058,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",    Petroleum,384972.1802021438,mmBtu/ton,,,,,2021
3059,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",Water consumption: gallons/mmBtu of fuel throughput,54.716281533556554,gallon/ton,,,,,2021
3060,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT","Total emissions: grams/mmBtu of fuel throughput, except as noted",0.0,,,,,,2021
3061,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     VOC,14.86394674659633,g/ton,,,,,2021
3062,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     CO,101.63542519949374,g/ton,,,,,2021
3063,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     NOx,134.7902877962942,g/ton,,,,,2021
3064,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     PM10,11.337351214531417,g/ton,,,,,2021
3065,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     PM2.5,8.54143397632707,g/ton,,,,,2021
3066,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     SOx,25.277807360884154,g/ton,,,,,2021
3067,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     BC,3.6703010893218533,g/ton,,,,,2021
3068,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     OC,2.549077868745932,g/ton,,,,,2021
3069,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     CH4,113.41104947882596,g/ton,,,,,2021
3070,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     N2O,0.9814458047016712,g/ton,,,,,2021
3071,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     CO2,67149.83327677147,g/ton,,,,,2021
3072,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     VOC from bulk terminal,0.0,g/ton,,,,,2021
3073,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     VOC from ref. Station,0.0,g/ton,,,,,2021
3074,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",Biogenic CH4,0.0,g/ton,,,,,2021
3075,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT","Urban emissions: grams/mmBtu of fuel throughput, except as noted",0.0,,,,,,2021
3076,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     VOC,1.3250934593158055,g/ton,,,,,2021
3077,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     CO,5.314055749232111,g/ton,,,,,2021
3078,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     NOx,8.814515902335753,g/ton,,,,,2021
3079,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     PM10,1.0049222989403654,g/ton,,,,,2021
3080,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     PM2.5,0.8079675124229839,g/ton,,,,,2021
3081,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     SOx,7.569325194698753,g/ton,,,,,2021
3082,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     BC,0.049557859089205764,g/ton,,,,,2021
3083,Feedstock,Clean Pine,Clean Pine,Pyrolysis_IDL,feedstock processing,"Clean Pine for IDL, 2020 SOT and 2021 SOT",     OC,0.1897681777446064,g/ton,,,,,2021
3084,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),    Total energy,1225782.8984070702,mmBtu/ton,"production, harvest and collection, landing processing, transportation, receiving and handling, storage, preprocessing",,,,2021
3085,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),    Fossil fuels,1122616.13030283,mmBtu/ton,,,,,2021
3086,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),    Coal,175366.45173251227,mmBtu/ton,,,,,2021
3087,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),    Natural gas,326609.6061170424,mmBtu/ton,,,,,2021
3088,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),    Petroleum,620640.0724532751,mmBtu/ton,,,,,2021
3089,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),Water consumption: gallons/mmBtu of fuel throughput,63.69674611134456,gallon/ton,,,,,2021
3090,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),"Total emissions: grams/mmBtu of fuel throughput, except as noted",,,,,,,2021
3091,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     VOC,23.321463227865685,g/ton,,,,,2021
3092,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     CO,191.60023419358455,g/ton,,,,,2021
3093,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     NOx,206.18985905851775,g/ton,,,,,2021
3094,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     PM10,16.779780100710354,g/ton,,,,,2021
3095,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     PM2.5,13.407520820615648,g/ton,,,,,2021
3096,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     SOx,34.79721278652533,g/ton,,,,,2021
3097,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     BC,7.023976119835033,g/ton,,,,,2021
3098,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     OC,3.0301909787600865,g/ton,,,,,2021
3099,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     CH4,154.3440928386022,g/ton,,,,,2021
3100,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     N2O,21.435514835495272,g/ton,,,,,2021
3101,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     CO2,87072.03969485179,g/ton,,,,,2021
3102,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     VOC from bulk terminal,0.0,g/ton,,,,,2021
3103,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     VOC from ref. Station,0.0,g/ton,,,,,2021
3104,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),Biogenic CH4,0.0,g/ton,,,,,2021
3105,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),"Urban emissions: grams/mmBtu of fuel throughput, except as noted",0.0,,,,,,2021
3106,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     VOC,1.9715763365229357,g/ton,,,,,2021
3107,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     CO,6.136691114410327,g/ton,,,,,2021
3108,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     NOx,9.376988387103115,g/ton,,,,,2021
3109,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     PM10,1.0590285725541353,g/ton,,,,,2021
3110,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     PM2.5,0.8427576202683864,g/ton,,,,,2021
3111,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     SOx,7.031009993310748,g/ton,,,,,2021
3112,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     BC,0.060673173490972385,g/ton,,,,,2021
3113,Feedstock,25% Clean Pine and 75% Logging Residues blend,25% Clean Pine and 75% Logging residues blend,Pyrolysis_IDL,feedstock processing,25% Clean Pine and 75% Logging Residue for Aromatic Rich Hydrocarbon (ARHC),     OC,0.19328757099917304,g/ton,,,,,2021
3114,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass","    Total energy, Btu",1031191.2397156527,Btu/ton,"fertilizer, pesticide, harvest and collection, transportation, storage, preprocessing, handling, blending, transport to biorefinery",,,,2021
3115,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass","    Fossil fuels, Btu",881260.7329055978,Btu/ton,,,,,2021
3116,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass","    Coal, Btu",255016.06342436923,Btu/ton,,,,,2021
3117,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass","    Natural gas, Btu",342209.52146959206,Btu/ton,,,,,2021
3118,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass","    Petroleum, Btu",284035.14801163634,Btu/ton,,,,,2021
3119,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",Water consumption: gallons,66.08236789340536,gal/ton,,,,,2021
3120,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",Total emissions: grams,,,,,,,2021
3121,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     VOC,12.369732231289982,g/ton,,,,,2021
3122,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     CO,74.0589013907879,g/ton,,,,,2021
3123,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     NOx,101.79551098916339,g/ton,,,,,2021
3124,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     PM10,9.553143413861184,g/ton,,,,,2021
3125,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     PM2.5,6.294638067455354,g/ton,,,,,2021
3126,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     SOx,31.54350399225798,g/ton,,,,,2021
3127,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     BC,1.9357733195408706,g/ton,,,,,2021
3128,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     OC,1.8369683138237667,g/ton,,,,,2021
3129,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     CH4,123.61839344002004,g/ton,,,,,2021
3130,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     N2O,1.078088414033714,g/ton,,,,,2021
3131,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     CO2,68313.146686877,g/ton,,,,,2021
3132,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     VOC from bulk terminal,0.0,g/ton,,,,,2021
3133,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     VOC from ref. Station,0.0,g/ton,,,,,2021
3134,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",Urban emissions: grams,,,,,,,2021
3135,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     VOC,1.1350573700368685,g/ton,,,,,2021
3136,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     CO,6.132953074977098,g/ton,,,,,2021
3137,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     NOx,10.585664575021816,g/ton,,,,,2021
3138,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     PM10,1.1859889254333338,g/ton,,,,,2021
3139,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     PM2.5,0.9554529203392833,g/ton,,,,,2021
3140,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     SOx,9.5723903831494,g/ton,,,,,2021
3141,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     BC,0.052936815817412324,g/ton,,,,,2021
3142,Feedstock,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     OC,0.22983547261330067,g/ton,,,,,2021
3143,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Total energy, Btu",1141557.2306776324,Btu/ton,,,,,2021
3144,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Fossil fuels, Btu",991073.9915475885,Btu/ton,,,,,2021
3145,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Coal, Btu",255927.0584722832,Btu/ton,,,,,2021
3146,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Natural gas, Btu",353747.8891130771,Btu/ton,,,,,2021
3147,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Petroleum, Btu",381399.04396222805,Btu/ton,,,,,2021
3148,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",Water consumption: gallons,68.24003308382865,gal/ton,,,,,2021
3149,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",Total emissions: grams,,,,,,,2021
3150,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     VOC,14.430229695944025,g/ton,,,,,2021
3151,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     CO,92.42748241357232,g/ton,,,,,2021
3152,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     NOx,121.06838364208602,g/ton,,,,,2021
3153,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     PM10,10.759648650564655,g/ton,,,,,2021
3154,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     PM2.5,7.102459251073841,g/ton,,,,,2021
3155,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     SOx,32.07941675509255,g/ton,,,,,2021
3156,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     BC,2.3076787599692525,g/ton,,,,,2021
3157,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     OC,2.0895874874651534,g/ton,,,,,2021
3158,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     CH4,134.09589687223178,g/ton,,,,,2021
3159,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     N2O,1.1292579042102486,g/ton,,,,,2021
3160,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     CO2,76785.0641843773,g/ton,,,,,2021
3161,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     VOC from bulk terminal,0.0,g/ton,,,,,2021
3162,Feedstock,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     VOC from ref. Station,0.0,g/ton,,,,,2021
